Record URL,Draft Date,Document Number,Film Number,From,Subject,TAGS,To,Message Text,Generic Code,Student Code,Program Originator,Country/Activity Code,Type of Assistance Code,Program Year,Select Item Description Number,Total Delivery Cost
https://aad.archives.gov/aad/createpdf?rid=145036&dt=2776&dl=2169,31 jul 1979,1979LAPAZ06523,D790349-0084,LA PAZ,PERU COCA SURVEY TEAM VISIT TO BOLIVIA,"SNAR, OTRA, BL, PE",LIMA     STATE,": PERU COCA SURVEY TEAM VISIT TO BOLIVIA

REF... COCA SURVEY TEAM VISIT TO BOLIVIA.
TEAM... MADE AFTER AUGUST 6, 1979 DUE TO
THE PENDING CHANGE OF GOVERNMENT.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=196159&dt=2776&dl=2169,20 mar 1979,1979LAPAZ02423,D790129-0576,LA PAZ,"EXPORT 79, TRADE FAIR OF THE AMERICAS, COCONUT GROVE EXHIBITION  CENTER, MIAMI, FLA. JULY 21-28, 1979","BEXP, BL",STATE,"ESQ. CAMACHO
LA PAZ, BOLIVIA
BOEKER..., 1979

1. AMEMBASSY LA PAZ INTERESTED IN... CENTRAL DE BOLIVIA - FOMEX
CASILLA 5947
LA PAZ, BOLIVIA

ANGEL GUZMAN
JEFE DE DIVISION FOMEX
BANCO CENTRAL DE BOLIVIA",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=281850&dt=2776&dl=2169,20 oct 1979,1979LAPAZ08952,D790481-1048,LA PAZ,"ARRIVAL OF SECSTATE IN LA PAZ BOLIVIA SECSATE AIRCRAFT ARRIVED \""EL  ALTO\"" INTERNATIONAL AIRPORT OF LA PAZ, BOLIVIA AT 1640 HOURS, OCTOBER 20, 1979","ASEC, OVIP, (VANCE, CYRUS R)",STATE,"OF LA PAZ, BOLIVIA AT 1640 HOURS, OCTOBER 20, 1979.
BOEKER


LIMITED OFFICIAL USE... SECSTATE IN LA PAZ BOLIVIA

SECSATE AIRCRAFT",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=283478&dt=2776&dl=2169,23 oct 1979,1979LAPAZ09050,D790486-0506,LA PAZ,"DEPARTURE OF SECSTATE FROM LA PAZ, BOLIVIA SECSTATE AIRCRAFT DEPARTED  \""EL ALTO\"" INTERNATIONAL AIRPORT OF LA PAZ, BOLIVIA AT 1740 HRS, OCTOBER 23 197 9, ENRO","ASEC, OVIP, BL, (VANCE, CYRUS R)",STATE     LIMA,", BOLIVIA AT 1740 HRS, OCTOBER 23 1979, ENROUTE WASH,
D.C.
BOEKER


LIMITED OFFICIAL..., BOLIVIA

SECSTATE AIRCRAFT DEPARTED ""EL ALTO",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=131385&dt=2776&dl=2169,08 jul 1979,1979LAPAZ05838,D790309-1337,LA PAZ OR-M,PROPOSED REPLY OF PRESIDENT CARTER TO PRESIDENT PADILLA\'S LETTER OF  JULY 6,"PFOR, PEPR, PPDC, EWWT, EMIN, PINT, BL, US, (CARTER, JIMMY), (PADILLA  ARANCIBIA, DAVID) | Executive Order: X1 19990708 BOEKER, PAUL H",STATE,"IN 1979, WHEN BOLIVIA'S
ELECTED... PASTOR

E.O. 12065: XGDS-1 (BOEKER, PAUL... SIGNIFICANT BOOST TO BOLIVIA'S CHANCES TO... TIN IN 1979 IS NOT REALLY A SEPARATE... POLICY AND ITS RELATIONSHIP TO
BOLIVIA'S",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=283794&dt=2776&dl=2169,31 oct 1979,1979LAPAZ09290,D790499-0392,LA PAZ,TEXT OF BOLIVIAN ACCESS TO SEA (SPANISH),"PORG, PBOR, BL, OAS",STATE,"BOLIVIA ACCESS TO THE
SEA AS APPROVED BY... BOLIVIA AL OCEANO PACIFICO

(PROYECTO DE... OCTUBRE DE 1979 Y REVISADO
POR LA... EQUITATIVA MEDIANTE LA CUAL BOLIVIA... DEL ENCLAUSTRAMIENTO DE BOLIVIA, EL",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=249986&dt=2776&dl=2169,14 nov 1979,1979LAPAZ09817,D790530-0067,LA PAZ,THE ECONOMIC EFFECTS OF BOLIVIA\'S POLITICAL CRISIS - TIN,"EMIN, ECON, BL",STATE     JAKARTA,"CRISIS ON
BOLIVIA'S 1979 TIN OUTPUT... ECONOMIC EFFECTS OF BOLIVIA'S POLITICAL CRISIS - TIN

1. ALTHOUGH BOLIVIA'S PRIVATE... 1 COUP, 1979 TIN
PRODUCTION WAS LAGGING... NOW REQUIRES A REVISED ESTIMATE THAT 1979",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=256133&dt=2776&dl=2169,20 nov 1979,1979LAPAZ10015,D790534-0795,LA PAZ,MFA NOTE ON CONTINUATION OF RELATIONS,"PDIP, PEPR, BL, US",STATE,"BOLIVIAN MFA DATED NOVEMBER 17, 1979... ANTE EL GOBIERNO
DE BOLIVIA Y TIENE A... BOLIVIA, LAS SEGURIDADES DE SU
MAS ALTA Y... REPUBLIC OF BOLIVIA AND HAS
THE HONOR TO... NOVEMBER 17, 1979 EXPRESSING THE",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=229940&dt=2776&dl=2169,31 may 1979,1979LAPAZ04733,D790251-0570,LA PAZ,BOLIVIA\'S PROJECTED NON-PETROLEUM MINERALS PRODUCTION/ EXPORTS FOR  1979,"EMIN, BL",STATE,"BOLIVIA WITH TOTAL 1979 EXPORT
EARNINGS OF.... 12065: N/A
TAGS: BL, EMIN
SUBJECT: BOLIVIA... PRODUCTION/
         EXPORTS FOR 1979

1. EMBASSY HAS PREVIOUS PROJECTED BOLIVIA'S 1979 TIN EXPORTS
AT APPROXIMATELY 30,000",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=204775&dt=2776&dl=2169,28 mar 1979,1979LAPAZ02637,D790145-0392,LA PAZ,(U) BOLIVIA COMMEMORATES CENTENNIAL OF WAR OF THE PACIFIC,"PINT, EWWT, BL",STATE,"1. (U) ON MARCH 23, 1979, BOLIVIA...
TAGS: POINT, BL
SUBJECT: (U) BOLIVIA...
BOLIVIA'S NATIONAL HERO, EDUARDO AVAROA, LOST... THAT BOLIVIA WOULD
NEVER ABANDON ITS RIGHT..., DESCRIBED BY THE PRESS AS
BOLIVIA'S",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=136696&dt=2776&dl=2169,13 jul 1979,1979LAPAZ06049,D790317-0546,LA PAZ OR-M,MODERN FIGHTER AIRCRAFT FOR BOLIVIA,"MASS, BL, US | Executive Order: GS 19850713 BOEKER, PAUL H",STATE     CINCSO J2 QUARRY HEIGHTS CZ,"6049

E.O. 12065: GDS 7/2/85 (BOEKER...: MODERN FIGHTER AIRCRAFT FOR BOLIVIA

REF: (A... BOLIVIA AIR FORCE (BAF) HAS REQUESTED A... BOLIVIA
- RELATED APPROPRIATE AIR... OF BOLIVIA. AT THE SAME TTME,
THE BAF",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=254773&dt=2776&dl=2169,19 nov 1979,1979LAPAZ09950,D790531-0936,LA PAZ,JUBILATION MARKS BOLIVIA\'S RETURN TO DEMOCRACY,"PINS, PINT, BL, (GUEILER TEJADA, LIDIA)",STATE     ASUNCION,", BL
SUBJECT: JUBILATION MARKS BOLIVIA'S...
ON NOVEMBER 16, 1979 AS PRESIDENT OF BOLIVIA SET TWO
PRECEDENTS: THE FIRST LADY... OF AUTOMOBILE HORNS--AS
IF BOLIVIA HAD... IN CONFRONTING BOLIVIA'S
CRITICAL",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=52113&dt=2776&dl=2169,08 aug 1979,1979LAPAZ06747,D790360-0396,LA PAZ OR-M,PADILLA PASSES THE BATON TO GUEVARA WHO PROMISES GOVERNMENT OF  NATIONAL CONCILIATION,"PINT, BL, (GUEVARA ARZE, WALTER) | Executive Order: GS 19850808 BOEKER, PAUL",STATE     QUITO,". 12065: GDS 8/8/85 (BOEKER, PAUL) OR-M... INTERIM PRESIDENT OF BOLIVIA AT 1PM ON... DO -- RESTORE BOLIVIA
TO CONSTITUTIONAL...
CONFRONTING BOLIVIA'S ECONOMIC CRISIS AND... EVOLUTION OF BOLIVIA'S
YOUNG DEMOCRACY",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=252612&dt=2776&dl=2169,16 nov 1979,1979LAPAZ09935,D790528-0371,LA PAZ OR-M,US RESPONSE TO ECONOMIC PLIGHT OF BOLIVIA\'S NEW CIVILIAN GOVERNMENT,"EFIN, EAID, PINT, BL, (NATUSCH BUSCH, ALBERTO) | Executive Order: GS 19851116 BOEKER, PAUL H",STATE,"12065: GDS 11/17/86 (BOEKER, PAUL H) OR... ECONOMIC PLIGHT OF BOLIVIA'S NEW... IT HAVE LEFT BOLIVIA'S
CIVILIAN... 1979.
SHORT SUPPLIES OF FOOD AND FUEL... MEET
BOLIVIA'S NEEDS FOR WHEAT BEYOND",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=153256&dt=2776&dl=2169,03 jul 1979,1979LAPAZ05688,D790303-0598,LA PAZ,"ESTABLISHING PASA POSITION - NARCOTICS U.S. CUSTOMS ADVISOR FOR LA  PAZ, BOLIVIA","SNAR, APER, BL",STATE,"PAZ, BOLIVIA

REF: (A) TELECOM DONALD MUDD-CARLOS LOPEZ, JUNE 26, 1979
(B) STATE.... PLEASE ADVISE.
BOEKER


UNCLASSIFIED",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=210045&dt=2776&dl=2169,05 mar 1979,1979LAPAZ01861,D790102-0418,LA PAZ,W/W FRANK ALBERT LEAVENS,"CASC, BL, (LEAVENS, FRANK ALBERT)",STATE,".
AMERICAN EMBASSY
LA PAZ, BOLIVIA
BOEKER... ON FAB.
26, 1979, AND A LETTER HAS BEEN... BOLIVIA, PHONE
NUMBER (IF ANY) ETC",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=239682&dt=2776&dl=2169,03 may 1979,1979LAPAZ03861,D790204-0378,LA PAZ,COTTON - CHINATEX TRAVEL,"EAGR, OTRA, CH, BL, CO",BEIJING     HONG KONG,"HAD AN ADVERSE
IMPACT ON BOLIVIA'S 1979...
DEPARTMENT OF CHINATEX (REFTEL) VISITED BOLIVIA... BOLIVIAN COTTON.
BOEKER

UNCLASSIFIED",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=98790&dt=2776&dl=2169,23 feb 1979,1979LAPAZ01647,D790084-1026,LA PAZ,LETTER FROM PRESIDENT PADILLA TO PRESIDENT CARTER,"PPDC, TATT, EAID, BL, US, (CARTER, JIMMY), (PADILLA ARANCIBIA, DAVID)",STATE,"AID WHO ARE IN BOLIVIA TO CONSIDER... SENSING CENTER IN BOLIVIA. HE NOTED THAT... WHERE BOLIVIA'S CAPABILITY
WAS WELL... IT IN BOLIVIA. HE WANTED TO
PROVIDE... BOLIVIA THERE HAS BEEN CONTINUITY
IN THE",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=262435&dt=2776&dl=2169,27 nov 1979,1979LAPAZ10169,D790552-0377,LA PAZ,PETROLEUM: PRODUCTION DECLINES,"ENRG, BL",STATE     BUENOS AIRES,"-SEPTEMBER
1979 FELL 15 PERCENT COMPARED TO... PRODUCTION SLIPPAGE
WOULD SOON REQUIRE BOLIVIA... BOLIVIA
COULD SOON PRODUCE ENOUGH... RECEIVING FROM
BOLIVIA.
RECENT ARGENTINE GAS...
POSOTION ON PURCHASES FROM BOLIVIA. THE NEW",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=189960&dt=2776&dl=2169,14 mar 1979,1979LAPAZ02194,D790122-0916,LA PAZ,"ADMINISTRATIVE VISIT OF DR. HOOFNAGLE TO BOLIVIA WEEK OF APRIL 16,  1979, AND EARLY HOME LEAVE FOR PASA PROJECT MANAGER STEELE","SNAR, OTRA, BL, (HOOFNAGLE, WILLIAM)",STATE,". HOOFNAGLE TO BOLIVIA WEEK OF
APRIL 16, 1979, AND EARLY HOME LEAVE FOR PASA... WITH THE OINM BOLIVIA DESK
OFFICER FOR.../HOOFNAGLE TELECON
MARCH 9.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=54483&dt=2776&dl=2169,04 dec 1979,1979LAPAZ10373,D790560-1073,LA PAZ,"REQUEST FOR STATUS ON BACKGROUND 
INVESTIGATION PLEASE PROVIDE STATUS  AND EXPECTED COMPLETION DATE OF 
BACKGROUND INVESTIGATION PENDING ON CONSUELO V.  FRANCO, USAID",ASEC,STATE,"ON CONSUELO V. FRANCO, USAID BOLIVIA FSN... MARIO PEREZ. CASE FORWARDED
24 OCTOBER, 1979.
BOEKER


UNCLASSIFIED




NNN",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=194525&dt=2776&dl=2169,30 mar 1979,1979LAPAZ02803,D790150-0159,LA PAZ OR-E,(C) HIJACK CONTINGENCY PLANNING,"EAIR, PINS, BL",STATE,"CONTINGENCY PLAN FOR BOLIVIA IS BEING POUCHED
TO DEPARTMENT APRIL 2, 1979.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=278364&dt=2776&dl=2169,17 oct 1979,1979LAPAZ08837,n/a,LA PAZ,///////////,"ASEC, BL, (VANCE, CYRUS R)",STATE,",
         BOLIVIA

ON OCTOBER 16, 1979... ON TIN, AS BOLIVIA IS THE WORLD'S... SITUATION IN BOLIVIA, HOWEVER THE OAS... ASASSINATION ATTEMPTS.
BOEKER


CONFIDENTIAL",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=285555&dt=2776&dl=2169,24 oct 1979,1979USUNN04608,D790492-0157,USUN NEW YORK,UN: BOLIVIA PROTESTS SALE OF TIN FROM U.S. STRATEGIC RESERVES,"PORG, EMIN, BL, US, UN",STATE     LA PAZ,"BOEKER DATED
SEPTEMBER 28, 1979..., BL, US
SUBJECT: UN: BOLIVIA PROTESTS...
AMEMBASSY LA PAZ.

2.  COMMENT:  BOLIVIA",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=273520&dt=2776&dl=2169,11 oct 1979,1979LAPAZ08621,D790469-1228,LA PAZ,PROJECTED 1979 BOLIVIAN TIN PRODUCTION,"EMIN, ECON, BL",STATE,"PROJECT
BOLIVIA'S TOTAL 1979 TIN RECEIPTS AT...: PROJECTED 1979 BOLIVIAN TIN PRODUCTION

1..., POST PREDICTS THAT BOLIVIA'S
TIN PRODUCTION.... WHILE THERE'S LITTLE CHANCE 1979.... DECONTROL ON RECEIPT.
BOEKER

LIMITED OFFICIAL",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=318657&dt=2776&dl=2169,01 sep 1979,1979LAPAZ07474,D790402-1096,LA PAZ OR-P,BOLIVIAN TIN AND PETROLEUM: CONTINUED PRODUCTION DECLINES LIKELY,"EMIN, EINV, BL",STATE     BRASILIA,", BOLIVIA'S 1979 TIN
OUTPUT IS EXPECTED... OF BOLIVIA'S 1952 REVOLUTION
WAS""LAND TO... BEEN MIXED, NATIONALIZATION OF BOLIVIA'S... PROVIDING SOCIAL BENEFITS HAS BROUGHT
BOLIVIA... IMPORTING NATION.
BOLIVIA'S SAGGING",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=50790&dt=2776&dl=2169,07 aug 1979,1979LAPAZ06712,D790357-0147,LA PAZ OR-M,BOLIVIA\'S RETURN TO CONSTITUTIONAL RULE VIA INDIRECT ELECTION OF  PRESIDENT-ELECT WALTER GUEVARA ARZE,"PINT, PGOV, BL, US, (GUEVARA ARZE, WALTER) | Executive Order: GS 19850807 BOEKER, PAUL H",STATE     CARACAS,"/7/85 (BOEKER, PAUL H) OR-M
TAGS: PINT, BL
SUBJECT: BOLIVIA'S RETURN TO... BOLIVIA WILL INSTALL WALTER GUEVARA
ARZE... BOLIVIA'S CURRENT ELECTION
LAWS (WHICH... INDIRECT RESULT OF BOLIVIA'S ALREADY",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=67869&dt=2776&dl=2169,18 dec 1979,1979LAPAZ10719,D790588-1152,LA PAZ OR-M,FY 82 GOALS AND OBJECTIVES: AMBASSADOR\'S POLICY ASSESS- MENT,"PEPR, PINT, ECON, US, XX, BL | Executive Order: GS 19851218 BOEKER, PAUL H",STATE,". 12065: GDS 12/19/85 (BOEKER, PAUL H.) OR.... BOLIVIA IS NOW TRYING TO EMERGE FROM A TWO... 1979.

2. US-BOLIVIAN RELATIONS ARE... BOLIVIA'S
ASPIRATION FOR ACCESS TO THE... SUPPORT FOR BOLIVIA, AT A TIME WHEN THE",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=280720&dt=2776&dl=2169,19 oct 1979,1979LAPAZ08894,D790479-0663,LA PAZ,DRAFT PRESS RELEASE ON THE OCCASION OF THE SECRETARY\'S VISIT,"OVIP, SOPN, OTRA, (VANCE, CYRUS), (GUEVARA ARZE, WALTER), (FERNANDEZ,  GUSTAVO)",STATE,"BOLIVIA, THE SECRETARY CONFERRED
WITH...
HAVING HAD THE OPPORTUNITY TO VISIT BOLIVIA... BOLIVIA'S ARMED FORCES
WHO HAD... THAT HE, LIKE
BOLIVIA'S OTHER FRIENDS IN... BOLIVIA
HAS GAINED. ""YOUR RETURN TO",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=51795&dt=2776&dl=2169,30 aug 1979,1979LAPAZ07397,D790396-1007,LA PAZ,BENJAMIN MENDOZ-FLORES,ASEC,STATE     USSS,"215721 OF AUGUST 18, 1979

1. POLICE..., BOLIVIA. NEIGHBORHOOD CHECK REVEALS HIS... COCHABAMBA, BOLIVIA,
WHERE SUBJECT HAS IN...
POSITIVE INFORMATION IS RECEIVED.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=56641&dt=2776&dl=2169,06 dec 1979,1979LAPAZ10440,D790563-0847,LA PAZ,DEATH OF U.S. CITIZEN FRANCES CHRISTIAN RING TO: PEARSON FUNERAL HOME  905 SOUTH COMMERCE STREET,"CDES, BL, (RING, FRANCES CHRISTIAN)",STATE,"EMBASSY
LA PAZ, BOLIVIA
BOEKER

NOTE BY OC... DECEMBER 7, 1979.
REQUEST THAT YOU MEET... AVAILABLE IN BOLIVIA AND IN MOST CASES",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=224171&dt=2776&dl=2169,16 may 1979,1979LAPAZ04250,D790225-1169,LA PAZ OR-P,BOLIVIAN POWER COMPANY,"EINV, BL, US, OPIC",STATE,"BOLIVIA IN THE PURCHASE OF THE FIRM, THE GOB... LOAN
GUARANTEES WITH BOLIVIA'S ANDEAN... THE GUARANTEE REQUEST LATER IN 1979... GOVERNMENT OF OPIC PROGRAMS.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=319521&dt=2776&dl=2169,04 sep 1979,1979LAPAZ07486,D790405-0366,LA PAZ,"INM AUTHORIZATION TO PURCHASE HOUSEHOLD 
FURNITURE AND APPLICANCES,  UNIVERSITY OF FLORIDA CONTRACT, AGRICULTURAL
 DEVELOPMENT IN COCA ZONES","SNAR, ASUP, ABLD",STATE,": CHAIJ/MUDD TELECON 28 AUGUST 1979

WITH... PAZ, BOLIVIA. THE UNIVERSITY OF FLORIDA... FLORIDA IN LA PAZ, BOLIVIA, TO REPLACE..., $450,000.
BOEKER


UNCLASSIFIED




NNN",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=11656&dt=2776&dl=2169,17 apr 1979,1979LAPAZ03326,D790178-0126,LA PAZ,NECESSARY DOCUMENTATION FOR FORD BRONCO PURCHASED BY CARLOS LOPEZ TO:  FORD MOTOR CO,"SNAR, ATRN, BL",STATE,"EMBASSY
LA PAZ, BOLIVIA.
BOEKER

NOTE BY OC/T... 20006

REF: LETTER OF APRIL 5, 1979",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=45210&dt=2776&dl=2169,01 aug 1979,1979LAPAZ06554,D790352-0185,LA PAZ,W/W FRANK ALBERT LEAVENS,"CASC, BL, (LEAVENS, FRANK ALBERT)",STATE,"THAT MR. LEAVENS LEFT BOLIVIA AROUND JANUARY 7, 1979 VIA PANAMA EN
ROUTE TO U.S... OF DEVELOPMENTS.
BOEKER


UNCLASSIFIED",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=105817&dt=2776&dl=2169,09 jan 1979,1979LAPAZ00223,D790012-0032,LA PAZ,GORM FOR FY 1981 - CONSULAR WORKLOAD,"CGEN, ABUD, BL",STATE,"OF ONE NEW FSNE POSITION FOR
FY 1979 (PARA FOUR, REF A), BOLIVIA WILL REQUIRE... WORK CONTINUES.
BOEKER


UNCLASSIFIED",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=115237&dt=2776&dl=2169,18 jan 1979,1979LAPAZ00497,D790029-0728,LA PAZ,MUTUN IRON AND STEEL,"BENC, BL",STATE,"ON CONSTRUCTION OF THE
PROPOSED BOLIVIA... LEAST LATE 1979. IF HOWEVER, ANY NEW... IMMEDIATELY BE REPORTED.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=129794&dt=2776&dl=2169,05 jan 1979,1979LAPAZ00129,D790013-0704,LA PAZ,"VISIT OF THE CHASE MANHATTAN BANK, NA TO: PATRICK B. BLAKE VICE  PRESIDENT","OTRA, BTRA, BL, CHASE MANHATTAN BANK, THE CHASE MANHATTAN BANK NA,  (BLAKE, PATRICK B)",BOGOTA     STATE,", BOLIVIA.
BOEKER

UNCLASSIFIED




NNN

... FEBRUARY 7, 1979. YOU CAN REACH ME AT THE",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=189962&dt=2776&dl=2169,14 mar 1979,1979LAPAZ02196,D790122-0938,LA PAZ OR-P,BIO DATA ON BOLIVIAN AMBASSADOR TO MADRID,"PINT, PDIP, SP, BL, (ROJAS MONCALVO, ANTONIO)",MADRID,"INFORMATION
PROVIDED LA PAZ 1174 OF FEB 7, 1979... ANY SPANISH VIEWS ON BOLIVIA'S OUTLET-
TO... HIS RECENT CALLS ON GOS.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=248876&dt=2776&dl=2169,13 nov 1979,1979LAPAZ09738,D790525-0357,LA PAZ,NARCOTICS CONTROL: COMMODITY REQUIREMENT,"SNAR, US, BL",STATE,"SCHEDULED FOR OCTOBER 1979, BUT RELEVANT... VIEW
OF POLITICAL SITUATION IN BOLIVIA.../903406.
BOEKER


UNCLASSIFIED




NNN",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=268981&dt=2776&dl=2169,05 nov 1979,1979LAPAZ09490,D790512-0732,LA PAZ,W/W CHARLES AND MARIE HALE TO: MR. EGON MENKER CONTOUR PRODUCTS  COMPANY,"CASC, BL, (HALE, CHARLES), (HALE, MARIE)",STATE,"LA PAZ, BOLIVIA
BOEKER

NOTE BY OC/T... PAZ SINCE FRIDAY, NOVEMBER 2,
1979. WE",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=304065&dt=2776&dl=2169,13 sep 1979,1979LAPAZ07793,D790423-0551,LA PAZ,DEATH OF US CITIZEN HAROLD D. POOLE TO: ROCKWELL-DRAPER DIVISION 17  METRO DRIVE,"CDES, (HAROLD POOLE)",STATE,"3, 1979 BRANIFF FLIGHT 974, AWB...
LA PAZ, BOLIVIA
INTERESTED PARTY COLLECT.
BOEKER

NOTE BY OC/T: PASSED ABOVE",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=275488&dt=2776&dl=2169,13 oct 1979,1979STATE268392,D790470-0087,STATE,RESPONSE TO LETTER FROM HUGO BANZER TO THE PRESIDENT,"EMIN, PINT, BL, US, (CARTER, JIMMY), (BOEKER, PAUL H), (BANZER, HUGO)",LA PAZ,"BOLIVIA
TO PLACE ITSELF IN CONSONANCE WITH... WILL ENHANCE
BOLIVIA'S INTERNATIONAL... GOVERNMENT OF BOLIVIA THAT WE WILL MANAGE ANY...
IN 1979, AND WORLD STOCKS ARE WELL...
ECONOMIC GROWTH OF BOLIVIA.
IN CLOSING, I",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=294668&dt=2776&dl=2169,04 oct 1979,1979LAPAZ08442,D790460-0041,LA PAZ,BOLIVIA\'S FOREIGN DEBT,"ECON, EFIN, BL",STATE,"/A
TAGS: ECON, EFIN, BL
SUBJECT: BOLIVIA'S FOREIGN DEBT

1. AS OF JUNE 30, 1979... AS OF JUNE 30,
1979; $US 386.3 MILLION... MILLION
DURING THE FIRST SIX MONTHS OF 1979... IN 1978. THIS YEAR
BOLIVIA'S DEBT",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=287281&dt=2776&dl=2169,26 oct 1979,1979LAPAZ09196,D790495-0191,LA PAZ,"OCTOBER 25 \""ANTI-IMPERIALIST\"" DEMONSTRATIONS DRAW LARGE CRODS","PINS, PINT, BL",STATE     BUENOS AIRES,"-
IMPERIALIST"" DEMONSTRATIONS AROUND BOLIVIA... ALSO WERE ATTACKED FOR
DENYING BOLIVIA... ""DEALING A HARD BLOW
TO BOLIVIA'S... ITS OAS REPRESENTATIVE FOR DENYING BOLIVIA... WILL CONTINUE FIGHTING UNTIL BOLIVIA",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=265972&dt=2776&dl=2169,01 nov 1979,1979LAPAZ09361,D790507-0329,LA PAZ OR-P,"ACTION AGAINST EGYPT IN FAO CONFERENCE NOVEMBER 10-30, 1979","PORG, US, BL, EG, FAO",STATE     CAIRO,"FAO CONFERENCE NOVEMBER
10-30, 1979... ISSUE, BUT DID NOTE THAT BOLIVIA FOLLOWED
A... REACTION WAS THAT BOLIVIA WOULD BE HELPFUL... MEMOIRE TO FOLLOW-UP, SINCE
BOLIVIA WILL... AN UNDERTIMINED PERIOD.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=302908&dt=2776&dl=2169,12 sep 1979,1979LAPAZ07746,D790422-0560,LA PAZ,1979 GSP PRODUCT REVIEW HEARINGS,"ETRD, BL, US, (ALDUNATE, ANTONIO), (WENDE, DAISY)",STATE     COM,"SUBJECT: 1979 GSP PRODUCT REVIEW HEARINGS... BOLIVIA'S SMALL INDUSTRY AND
CRAFTS INSTITUTE... ESQUINA
CALLE BUENO, LA PAZ, BOLIVIA....
SANCHEZ LIMA, LA PAZ, BOLIVIA.

3. GOB... OF HEARING.
BOEKER


UNCLASSIFIED",NA,NA,NA,NA,NA,NA,NA,NA
